day,hour,PULocationID,DOLocationID,trip_duration
Sunday,11,259,32,805.0
Sunday,12,259,32,887.0
Sunday,12,259,32,713.0
Sunday,12,259,32,884.0
Sunday,15,259,32,937.0
Sunday,15,259,32,647.0
Sunday,17,259,32,850.0
Sunday,17,259,32,780.0
Sunday,17,259,32,874.0
Sunday,19,259,32,652.0
Sunday,20,259,32,831.0
Sunday,20,259,32,645.0
Sunday,21,259,32,614.0
Sunday,21,259,32,565.0
Sunday,22,259,32,743.0
Sunday,23,259,32,1081.0
Monday,1,259,32,533.0
Monday,10,259,32,599.0
Monday,13,259,32,489.0
Monday,13,259,32,801.0
Monday,14,259,32,708.0
Monday,15,259,32,612.0
Monday,16,259,32,896.0
Monday,16,259,32,955.0
Monday,17,259,32,803.0
Monday,19,259,32,1229.0
Monday,20,259,32,559.0
Monday,21,259,32,710.0
Monday,21,259,32,811.0
Monday,22,259,32,656.0
Monday,22,259,32,720.0
Tuesday,0,259,32,932.0
Tuesday,4,259,32,859.0
Tuesday,5,259,32,833.0
Tuesday,6,259,32,692.0
Tuesday,7,259,32,693.0
Tuesday,10,259,32,813.0
Tuesday,10,259,32,612.0
Tuesday,12,259,32,639.0
Tuesday,13,259,32,546.0
Tuesday,13,259,32,825.0
Tuesday,13,259,32,495.0
Tuesday,14,259,32,751.0
Tuesday,15,259,32,1016.0
Tuesday,15,259,32,941.0
Tuesday,16,259,32,582.0
Tuesday,17,259,32,1143.0
Tuesday,19,259,32,723.0
Tuesday,20,259,32,575.0
Tuesday,21,259,32,661.0
Tuesday,22,259,32,656.0
Tuesday,22,259,32,581.0
Tuesday,22,259,32,795.0
Tuesday,22,259,32,489.0
Tuesday,23,259,32,570.0
Wednesday,0,259,32,517.0
Wednesday,1,259,32,651.0
Wednesday,4,259,32,632.0
Wednesday,7,259,32,733.0
Wednesday,8,259,32,825.0
Wednesday,8,259,32,669.0
Wednesday,9,259,32,806.0
Wednesday,10,259,32,577.0
Wednesday,11,259,32,645.0
Wednesday,11,259,32,910.0
Wednesday,11,259,32,562.0
Wednesday,13,259,32,553.0
Wednesday,13,259,32,976.0
Wednesday,17,259,32,1612.0
Wednesday,17,259,32,614.0
Wednesday,18,259,32,698.0
Wednesday,20,259,32,771.0
Wednesday,23,259,32,1035.0
Wednesday,23,259,32,861.0
Thursday,4,259,32,644.0
Thursday,4,259,32,676.0
Thursday,8,259,32,1051.0
Thursday,14,259,32,605.0
Thursday,16,259,32,1097.0
Thursday,21,259,32,725.0
Thursday,21,259,32,736.0
Thursday,22,259,32,869.0
Thursday,22,259,32,1352.0
Friday,0,259,32,633.0
Friday,6,259,32,781.0
Friday,6,259,32,610.0
Friday,6,259,32,1030.0
Friday,9,259,32,1122.0
Friday,10,259,32,612.0
Friday,12,259,32,718.0
Friday,14,259,32,849.0
Friday,14,259,32,584.0
Friday,14,259,32,879.0
Friday,16,259,32,816.0
Friday,19,259,32,758.0
Friday,20,259,32,678.0
Friday,21,259,32,627.0
Friday,21,259,32,1329.0
Friday,22,259,32,479.0
Friday,22,259,32,717.0
Friday,23,259,32,681.0
Saturday,1,259,32,706.0
Saturday,2,259,32,473.0
Saturday,4,259,32,593.0
Saturday,6,259,32,704.0
Saturday,7,259,32,672.0
Saturday,8,259,32,681.0
Saturday,9,259,32,670.0
Saturday,10,259,32,739.0
Saturday,10,259,32,647.0
Saturday,12,259,32,972.0
Saturday,12,259,32,754.0
Saturday,14,259,32,1404.0
Saturday,16,259,32,1256.0
Saturday,17,259,32,1085.0
Saturday,18,259,32,1672.0
Saturday,18,259,32,1007.0
Saturday,19,259,32,618.0
Saturday,20,259,32,642.0
Saturday,20,259,32,638.0
Saturday,20,259,32,1119.0
Saturday,22,259,32,723.0
Saturday,22,259,32,599.0
Saturday,22,259,32,544.0
Sunday,0,259,32,1648.0
Sunday,0,259,32,971.0
Sunday,0,259,32,572.0
Sunday,1,259,32,682.0
Sunday,1,259,32,820.0
Sunday,2,259,32,564.0
Sunday,3,259,32,635.0
Sunday,4,259,32,807.0
Sunday,6,259,32,644.0
Sunday,11,259,32,619.0
Sunday,11,259,32,629.0
Sunday,12,259,32,634.0
Sunday,14,259,32,1157.0
Sunday,14,259,32,560.0
Sunday,14,259,32,546.0
Sunday,15,259,32,625.0
Sunday,16,259,32,623.0
Sunday,16,259,32,784.0
Sunday,17,259,32,881.0
Sunday,19,259,32,951.0
Sunday,20,259,32,765.0
Sunday,21,259,32,721.0
Sunday,22,259,32,651.0
Monday,0,259,32,710.0
Monday,0,259,32,1039.0
Monday,0,259,32,552.0
Monday,8,259,32,659.0
Monday,8,259,32,897.0
Monday,9,259,32,647.0
Monday,9,259,32,634.0
Monday,11,259,32,857.0
Monday,15,259,32,780.0
Monday,16,259,32,771.0
Monday,17,259,32,903.0
Monday,18,259,32,823.0
Monday,18,259,32,904.0
Monday,19,259,32,1286.0
Monday,21,259,32,728.0
Monday,22,259,32,850.0
Monday,22,259,32,533.0
Monday,23,259,32,684.0
Monday,23,259,32,798.0
Monday,23,259,32,1084.0
Tuesday,4,259,32,737.0
Tuesday,6,259,32,839.0
Tuesday,8,259,32,919.0
Tuesday,9,259,32,800.0
Tuesday,10,259,32,699.0
Tuesday,11,259,32,543.0
Tuesday,13,259,32,1053.0
Tuesday,17,259,32,1004.0
Tuesday,17,259,32,1085.0
Tuesday,18,259,32,689.0
Tuesday,18,259,32,570.0
Tuesday,19,259,32,859.0
Tuesday,20,259,32,702.0
Tuesday,20,259,32,673.0
Tuesday,20,259,32,627.0
Tuesday,21,259,32,722.0
Tuesday,22,259,32,590.0
Tuesday,23,259,32,626.0
Tuesday,23,259,32,805.0
Wednesday,1,259,32,590.0
Wednesday,5,259,32,504.0
Wednesday,6,259,32,780.0
Wednesday,7,259,32,1814.0
Wednesday,8,259,32,1150.0
Wednesday,12,259,32,648.0
Wednesday,13,259,32,1479.0
Wednesday,15,259,32,576.0
Wednesday,16,259,32,884.0
Wednesday,16,259,32,851.0
Wednesday,17,259,32,889.0
Wednesday,17,259,32,681.0
Wednesday,18,259,32,836.0
Wednesday,21,259,32,767.0
Wednesday,22,259,32,582.0
Wednesday,22,259,32,854.0
Wednesday,22,259,32,780.0
Wednesday,22,259,32,604.0
Wednesday,23,259,32,800.0
Thursday,5,259,32,640.0
Thursday,9,259,32,1152.0
Thursday,9,259,32,744.0
Thursday,10,259,32,670.0
Thursday,12,259,32,863.0
Thursday,12,259,32,784.0
Thursday,12,259,32,573.0
Thursday,12,259,32,599.0
Thursday,13,259,32,599.0
Thursday,14,259,32,780.0
Thursday,20,259,32,1002.0
Thursday,21,259,32,786.0
Thursday,21,259,32,604.0
Thursday,21,259,32,577.0
Thursday,21,259,32,730.0
Thursday,23,259,32,626.0
Friday,1,259,32,649.0
Friday,2,259,32,537.0
Friday,3,259,32,635.0
Friday,7,259,32,740.0
Friday,8,259,32,677.0
Friday,8,259,32,1218.0
Friday,8,259,32,3924.0
Friday,8,259,32,905.0
Friday,8,259,32,774.0
Friday,8,259,32,1083.0
Friday,12,259,32,1257.0
Friday,13,259,32,962.0
Friday,14,259,32,725.0
Friday,15,259,32,841.0
Friday,17,259,32,961.0
Friday,17,259,32,1007.0
Friday,19,259,32,672.0
Friday,20,259,32,751.0
Friday,22,259,32,520.0
Friday,22,259,32,733.0
Friday,23,259,32,852.0
Saturday,2,259,32,646.0
Saturday,3,259,32,687.0
Saturday,6,259,32,628.0
Saturday,6,259,32,617.0
Saturday,9,259,32,571.0
Saturday,9,259,32,597.0
Saturday,10,259,32,529.0
Saturday,11,259,32,744.0
Saturday,11,259,32,701.0
Saturday,11,259,32,585.0
Saturday,11,259,32,1144.0
Saturday,12,259,32,824.0
Saturday,12,259,32,828.0
Saturday,13,259,32,827.0
Saturday,13,259,32,826.0
Saturday,13,259,32,1046.0
Saturday,14,259,32,644.0
Saturday,15,259,32,641.0
Saturday,17,259,32,799.0
Saturday,18,259,32,785.0
Saturday,19,259,32,695.0
Saturday,19,259,32,898.0
Saturday,19,259,32,969.0
Saturday,20,259,32,740.0
Saturday,21,259,32,593.0
Saturday,22,259,32,530.0
Saturday,22,259,32,694.0
Saturday,23,259,32,613.0
Saturday,23,259,32,698.0
Saturday,23,259,32,612.0
Sunday,0,259,32,775.0
Sunday,1,259,32,524.0
Sunday,3,259,32,636.0
Sunday,4,259,32,711.0
Sunday,6,259,32,615.0
Sunday,6,259,32,785.0
Sunday,10,259,32,758.0
Sunday,10,259,32,942.0
Sunday,10,259,32,667.0
Sunday,11,259,32,644.0
Sunday,12,259,32,900.0
Sunday,13,259,32,728.0
Sunday,13,259,32,790.0
Sunday,13,259,32,707.0
Sunday,13,259,32,742.0
Sunday,13,259,32,581.0
Sunday,14,259,32,1030.0
Sunday,14,259,32,823.0
Sunday,15,259,32,878.0
Sunday,15,259,32,915.0
Sunday,15,259,32,690.0
Sunday,16,259,32,698.0
Sunday,16,259,32,786.0
Sunday,16,259,32,1308.0
Sunday,20,259,32,669.0
Sunday,22,259,32,855.0
Sunday,23,259,32,492.0
Monday,7,259,32,938.0
Monday,8,259,32,755.0
Monday,8,259,32,1340.0
Monday,8,259,32,1048.0
Monday,9,259,32,733.0
Monday,10,259,32,708.0
Monday,10,259,32,987.0
Monday,10,259,32,706.0
Monday,11,259,32,732.0
Monday,11,259,32,544.0
Monday,12,259,32,617.0
Monday,12,259,32,1252.0
Monday,12,259,32,1343.0
Monday,14,259,32,884.0
Monday,14,259,32,966.0
Monday,15,259,32,986.0
Monday,15,259,32,627.0
Monday,16,259,32,939.0
Monday,17,259,32,933.0
Monday,17,259,32,1065.0
Monday,18,259,32,954.0
Monday,18,259,32,762.0
Monday,20,259,32,786.0
Monday,22,259,32,553.0
Monday,22,259,32,784.0
Monday,23,259,32,554.0
Monday,23,259,32,1427.0
Monday,23,259,32,633.0
Tuesday,3,259,32,809.0
Tuesday,8,259,32,1060.0
Tuesday,8,259,32,873.0
Tuesday,9,259,32,584.0
Tuesday,9,259,32,691.0
Tuesday,9,259,32,673.0
Tuesday,10,259,32,719.0
Tuesday,10,259,32,1164.0
Tuesday,10,259,32,992.0
Tuesday,13,259,32,1199.0
Tuesday,15,259,32,659.0
Tuesday,15,259,32,521.0
Tuesday,15,259,32,821.0
Tuesday,16,259,32,897.0
Tuesday,16,259,32,1108.0
Tuesday,18,259,32,1006.0
Tuesday,18,259,32,809.0
Tuesday,19,259,32,784.0
Tuesday,19,259,32,543.0
Tuesday,21,259,32,678.0
Tuesday,21,259,32,669.0
Tuesday,22,259,32,590.0
Tuesday,22,259,32,797.0
Tuesday,22,259,32,941.0
Tuesday,22,259,32,668.0
Tuesday,22,259,32,863.0
Tuesday,23,259,32,791.0
Wednesday,0,259,32,702.0
Wednesday,4,259,32,758.0
Wednesday,5,259,32,548.0
Wednesday,6,259,32,799.0
Wednesday,8,259,32,1220.0
Wednesday,8,259,32,803.0
Wednesday,11,259,32,739.0
Wednesday,14,259,32,804.0
Wednesday,14,259,32,1049.0
Wednesday,15,259,32,989.0
Wednesday,16,259,32,903.0
Wednesday,17,259,32,973.0
Wednesday,17,259,32,777.0
Wednesday,21,259,32,658.0
Wednesday,21,259,32,599.0
Wednesday,22,259,32,1128.0
Wednesday,22,259,32,668.0
Wednesday,23,259,32,440.0
Thursday,1,259,32,526.0
Thursday,5,259,32,650.0
Thursday,8,259,32,939.0
Thursday,8,259,32,833.0
Thursday,10,259,32,917.0
Thursday,11,259,32,581.0
Thursday,12,259,32,707.0
Thursday,13,259,32,1005.0
Thursday,14,259,32,698.0
Thursday,14,259,32,501.0
Thursday,16,259,32,779.0
Thursday,23,259,32,631.0
Friday,0,259,32,724.0
Friday,0,259,32,608.0
Friday,0,259,32,725.0
Friday,1,259,32,578.0
Friday,6,259,32,980.0
Friday,6,259,32,623.0
Friday,7,259,32,906.0
Friday,7,259,32,1272.0
Friday,8,259,32,865.0
Friday,10,259,32,983.0
Friday,10,259,32,771.0
Friday,13,259,32,582.0
Friday,13,259,32,706.0
Friday,14,259,32,756.0
Friday,14,259,32,1488.0
Friday,14,259,32,835.0
Friday,15,259,32,698.0
Friday,15,259,32,872.0
Friday,15,259,32,852.0
Friday,16,259,32,931.0
Friday,19,259,32,1101.0
Friday,19,259,32,823.0
Friday,20,259,32,656.0
Friday,20,259,32,721.0
Friday,20,259,32,598.0
Friday,21,259,32,850.0
Friday,22,259,32,717.0
Friday,23,259,32,582.0
Friday,23,259,32,670.0
Saturday,0,259,32,575.0
Saturday,1,259,32,753.0
Saturday,3,259,32,620.0
Saturday,5,259,32,712.0
Saturday,6,259,32,1070.0
Saturday,7,259,32,604.0
Saturday,8,259,32,707.0
Saturday,9,259,32,553.0
Saturday,9,259,32,642.0
Saturday,11,259,32,579.0
Saturday,12,259,32,649.0
Saturday,12,259,32,1719.0
Saturday,13,259,32,589.0
Saturday,13,259,32,833.0
Saturday,14,259,32,581.0
Saturday,15,259,32,801.0
Saturday,15,259,32,777.0
Saturday,16,259,32,812.0
Saturday,16,259,32,717.0
Saturday,17,259,32,821.0
Saturday,18,259,32,701.0
Saturday,18,259,32,887.0
Saturday,19,259,32,820.0
Saturday,19,259,32,1173.0
Saturday,20,259,32,794.0
Saturday,22,259,32,658.0
Sunday,0,259,32,611.0
Sunday,0,259,32,542.0
Sunday,2,259,32,662.0
Sunday,2,259,32,526.0
Sunday,2,259,32,553.0
Sunday,6,259,32,792.0
Sunday,7,259,32,534.0
Sunday,7,259,32,492.0
Sunday,9,259,32,707.0
Sunday,10,259,32,619.0
Sunday,10,259,32,771.0
Sunday,11,259,32,857.0
Sunday,12,259,32,1017.0
Sunday,12,259,32,641.0
Sunday,12,259,32,905.0
Sunday,13,259,32,810.0
Sunday,13,259,32,722.0
Sunday,14,259,32,919.0
Sunday,14,259,32,644.0
Sunday,15,259,32,642.0
Sunday,15,259,32,596.0
Sunday,17,259,32,1001.0
Sunday,17,259,32,790.0
Sunday,21,259,32,806.0
Sunday,21,259,32,503.0
Sunday,21,259,32,545.0
Sunday,22,259,32,1082.0
Sunday,22,259,32,704.0
Sunday,23,259,32,735.0
Monday,0,259,32,797.0
Monday,0,259,32,613.0
Monday,0,259,32,649.0
Monday,0,259,32,683.0
Monday,1,259,32,589.0
Monday,3,259,32,740.0
Monday,7,259,32,988.0
Monday,9,259,32,582.0
Monday,10,259,32,705.0
Monday,11,259,32,806.0
Monday,11,259,32,840.0
Monday,12,259,32,871.0
Monday,14,259,32,753.0
Monday,15,259,32,719.0
Monday,15,259,32,1245.0
Monday,16,259,32,820.0
Monday,17,259,32,779.0
Monday,17,259,32,797.0
Monday,17,259,32,952.0
Monday,19,259,32,995.0
Monday,20,259,32,596.0
Monday,21,259,32,558.0
Monday,22,259,32,549.0
Tuesday,0,259,32,545.0
Tuesday,0,259,32,708.0
Tuesday,5,259,32,807.0
Tuesday,7,259,32,710.0
Tuesday,9,259,32,702.0
Tuesday,10,259,32,615.0
Tuesday,10,259,32,525.0
Tuesday,11,259,32,834.0
Tuesday,13,259,32,597.0
Tuesday,16,259,32,783.0
Tuesday,17,259,32,861.0
Tuesday,18,259,32,879.0
Tuesday,19,259,32,993.0
Tuesday,19,259,32,898.0
Tuesday,19,259,32,967.0
Tuesday,21,259,32,907.0
Tuesday,22,259,32,466.0
Tuesday,22,259,32,532.0
Tuesday,23,259,32,585.0
Wednesday,0,259,32,803.0
Wednesday,0,259,32,741.0
Wednesday,6,259,32,732.0
Wednesday,8,259,32,808.0
Wednesday,10,259,32,851.0
Wednesday,11,259,32,681.0
Wednesday,12,259,32,561.0
Wednesday,14,259,32,782.0
Wednesday,15,259,32,1132.0
Wednesday,16,259,32,886.0
Wednesday,16,259,32,774.0
Wednesday,17,259,32,820.0
Wednesday,17,259,32,745.0
Wednesday,17,259,32,871.0
Wednesday,17,259,32,741.0
Wednesday,19,259,32,829.0
Wednesday,20,259,32,706.0
Wednesday,20,259,32,859.0
Wednesday,20,259,32,784.0
Wednesday,23,259,32,518.0
Wednesday,23,259,32,571.0
Wednesday,23,259,32,857.0
Thursday,2,259,32,654.0
Thursday,3,259,32,600.0
Thursday,6,259,32,758.0
Thursday,7,259,32,1042.0
Thursday,8,259,32,824.0
Thursday,8,259,32,846.0
Thursday,8,259,32,739.0
Thursday,8,259,32,933.0
Thursday,9,259,32,1551.0
Thursday,11,259,32,742.0
Thursday,12,259,32,613.0
Thursday,12,259,32,1068.0
Thursday,13,259,32,635.0
Thursday,14,259,32,1390.0
Thursday,15,259,32,822.0
Thursday,16,259,32,495.0
Thursday,16,259,32,992.0
Thursday,17,259,32,904.0
Thursday,17,259,32,667.0
Thursday,17,259,32,742.0
Thursday,18,259,32,805.0
Thursday,18,259,32,1288.0
Thursday,19,259,32,754.0
Thursday,19,259,32,646.0
Thursday,19,259,32,741.0
Thursday,19,259,32,674.0
Thursday,20,259,32,1100.0
Thursday,22,259,32,724.0
Thursday,23,259,32,1479.0
Friday,0,259,32,787.0
Friday,2,259,32,471.0
Friday,7,259,32,722.0
Friday,9,259,32,736.0
Friday,10,259,32,774.0
Friday,11,259,32,874.0
Friday,12,259,32,734.0
Friday,14,259,32,934.0
Friday,15,259,32,1093.0
Friday,15,259,32,690.0
Friday,15,259,32,941.0
Friday,17,259,32,692.0
Friday,17,259,32,688.0
Friday,18,259,32,717.0
Friday,19,259,32,621.0
Friday,19,259,32,1399.0
Friday,20,259,32,575.0
Saturday,0,259,32,524.0
Saturday,0,259,32,840.0
Saturday,1,259,32,589.0
Saturday,1,259,32,589.0
Saturday,4,259,32,559.0
Saturday,4,259,32,673.0
Saturday,6,259,32,722.0
Saturday,7,259,32,488.0
Saturday,7,259,32,429.0
Saturday,8,259,32,750.0
Saturday,8,259,32,842.0
Saturday,9,259,32,627.0
Saturday,9,259,32,770.0
Saturday,13,259,32,900.0
Saturday,13,259,32,540.0
Saturday,13,259,32,806.0
Saturday,15,259,32,779.0
Saturday,16,259,32,719.0
Saturday,16,259,32,853.0
Saturday,16,259,32,1080.0
Saturday,17,259,32,776.0
Saturday,18,259,32,707.0
Saturday,18,259,32,1055.0
Saturday,19,259,32,981.0
Saturday,20,259,32,951.0
Saturday,20,259,32,740.0
Saturday,20,259,32,599.0
Saturday,21,259,32,599.0
Saturday,22,259,32,886.0
Saturday,22,259,32,928.0
Saturday,23,259,32,555.0
Sunday,0,259,32,784.0
Sunday,0,259,32,663.0
Sunday,0,259,32,833.0
Sunday,1,259,32,746.0
Sunday,1,259,32,812.0
Sunday,1,259,32,818.0
Sunday,1,259,32,-3074.0
Sunday,2,259,32,791.0
Sunday,2,259,32,728.0
Sunday,3,259,32,720.0
Sunday,3,259,32,630.0
Sunday,6,259,32,654.0
Sunday,6,259,32,581.0
Sunday,8,259,32,666.0
Sunday,10,259,32,650.0
Sunday,11,259,32,611.0
Sunday,13,259,32,585.0
Sunday,13,259,32,838.0
Sunday,14,259,32,1022.0
Sunday,17,259,32,765.0
Sunday,17,259,32,933.0
Sunday,17,259,32,1033.0
Sunday,18,259,32,699.0
Sunday,18,259,32,1622.0
Sunday,20,259,32,607.0
Sunday,21,259,32,979.0
Sunday,22,259,32,526.0
Sunday,22,259,32,614.0
Sunday,22,259,32,716.0
Sunday,23,259,32,792.0
Monday,5,259,32,669.0
Monday,6,259,32,530.0
Monday,12,259,32,636.0
Monday,12,259,32,707.0
Monday,14,259,32,849.0
Monday,14,259,32,847.0
Monday,16,259,32,701.0
Monday,16,259,32,801.0
Monday,17,259,32,1380.0
Monday,17,259,32,673.0
Monday,17,259,32,1045.0
Monday,17,259,32,953.0
Monday,17,259,32,775.0
Monday,18,259,32,1166.0
Monday,18,259,32,1205.0
Monday,19,259,32,1067.0
Monday,21,259,32,547.0
Monday,21,259,32,632.0
Monday,22,259,32,666.0
Monday,22,259,32,668.0
Monday,23,259,32,539.0
Monday,23,259,32,722.0
Tuesday,1,259,32,660.0
Tuesday,4,259,32,575.0
Tuesday,4,259,32,590.0
Tuesday,13,259,32,785.0
Tuesday,13,259,32,524.0
Tuesday,13,259,32,782.0
Tuesday,13,259,32,763.0
Tuesday,15,259,32,636.0
Tuesday,15,259,32,856.0
Tuesday,16,259,32,505.0
Tuesday,16,259,32,852.0
Tuesday,16,259,32,1334.0
Tuesday,16,259,32,708.0
Tuesday,17,259,32,967.0
Tuesday,17,259,32,764.0
Tuesday,17,259,32,993.0
Tuesday,19,259,32,650.0
Tuesday,19,259,32,629.0
Tuesday,19,259,32,756.0
Tuesday,19,259,32,735.0
Tuesday,22,259,32,742.0
Tuesday,22,259,32,817.0
Tuesday,23,259,32,577.0
Wednesday,0,259,32,585.0
Wednesday,0,259,32,675.0
Wednesday,1,259,32,661.0
Wednesday,4,259,32,734.0
Wednesday,7,259,32,1741.0
Wednesday,7,259,32,846.0
Wednesday,8,259,32,691.0
Wednesday,8,259,32,854.0
Wednesday,8,259,32,1203.0
Wednesday,10,259,32,634.0
Wednesday,11,259,32,760.0
Wednesday,15,259,32,694.0
Wednesday,16,259,32,1253.0
Wednesday,16,259,32,1008.0
Wednesday,17,259,32,1365.0
Wednesday,18,259,32,792.0
Wednesday,18,259,32,876.0
Wednesday,19,259,32,737.0
Wednesday,21,259,32,600.0
Wednesday,22,259,32,664.0
Wednesday,22,259,32,582.0
Wednesday,23,259,32,633.0
Thursday,5,259,32,606.0
Thursday,7,259,32,872.0
Thursday,8,259,32,679.0
Thursday,8,259,32,1024.0
Thursday,9,259,32,897.0
Thursday,11,259,32,563.0
Thursday,12,259,32,788.0
Thursday,13,259,32,588.0
Thursday,15,259,32,895.0
Thursday,17,259,32,870.0
Thursday,17,259,32,961.0
Thursday,18,259,32,913.0
Thursday,18,259,32,1023.0
Thursday,19,259,32,873.0
Thursday,20,259,32,601.0
Thursday,21,259,32,712.0
Thursday,22,259,32,716.0
Thursday,23,259,32,707.0
Friday,8,259,32,774.0
Friday,8,259,32,712.0
Friday,9,259,32,564.0
Friday,9,259,32,602.0
Friday,10,259,32,720.0
Friday,10,259,32,1152.0
Friday,10,259,32,563.0
Friday,10,259,32,667.0
Friday,11,259,32,837.0
Friday,12,259,32,556.0
Friday,13,259,32,632.0
Friday,13,259,32,663.0
Friday,13,259,32,979.0
Friday,13,259,32,922.0
Friday,13,259,32,688.0
Friday,15,259,32,741.0
Friday,15,259,32,890.0
Friday,16,259,32,818.0
Friday,16,259,32,1086.0
Friday,17,259,32,1627.0
Friday,18,259,32,733.0
Friday,18,259,32,662.0
Friday,18,259,32,1043.0
Friday,21,259,32,616.0
Friday,22,259,32,1021.0
Friday,23,259,32,512.0
Friday,23,259,32,602.0
Friday,23,259,32,1028.0
Saturday,0,259,32,530.0
Saturday,0,259,32,573.0
Saturday,1,259,32,778.0
Saturday,2,259,32,575.0
Saturday,2,259,32,456.0
Saturday,2,259,32,588.0
Saturday,2,259,32,672.0
Saturday,7,259,32,822.0
Saturday,9,259,32,1220.0
Saturday,11,259,32,597.0
Saturday,12,259,32,542.0
Saturday,13,259,32,712.0
Saturday,13,259,32,945.0
Saturday,13,259,32,762.0
Saturday,14,259,32,748.0
Saturday,14,259,32,656.0
Saturday,14,259,32,709.0
Saturday,15,259,32,529.0
Saturday,16,259,32,830.0
Saturday,17,259,32,940.0
Saturday,17,259,32,748.0
Saturday,18,259,32,656.0
Saturday,18,259,32,639.0
Saturday,18,259,32,835.0
Saturday,20,259,32,1123.0
Saturday,20,259,32,584.0
Saturday,20,259,32,874.0
Saturday,20,259,32,721.0
Saturday,21,259,32,608.0
Saturday,22,259,32,916.0
Saturday,23,259,32,1035.0
Saturday,23,259,32,549.0
Sunday,0,259,32,855.0
Sunday,2,259,32,630.0
Sunday,5,259,32,598.0
Sunday,7,259,32,791.0
Sunday,7,259,32,588.0
Sunday,9,259,32,621.0
Sunday,10,259,32,723.0
Sunday,10,259,32,731.0
Sunday,11,259,32,513.0
Sunday,12,259,32,560.0
Sunday,13,259,32,1630.0
Sunday,16,259,32,846.0
Sunday,17,259,32,793.0
Sunday,18,259,32,1560.0
Sunday,19,259,32,699.0
Sunday,19,259,32,543.0
Sunday,20,259,32,704.0
Sunday,20,259,32,592.0
Sunday,20,259,32,581.0
Sunday,21,259,32,727.0
Sunday,22,259,32,537.0
Sunday,23,259,32,498.0
Monday,0,259,32,712.0
Monday,3,259,32,517.0
Monday,5,259,32,596.0
Monday,6,259,32,686.0
Monday,7,259,32,654.0
Monday,7,259,32,797.0
Monday,9,259,32,479.0
Monday,10,259,32,702.0
Monday,12,259,32,1325.0
Monday,13,259,32,735.0
Monday,16,259,32,871.0
Monday,16,259,32,852.0
Monday,17,259,32,897.0
Monday,18,259,32,996.0
Monday,20,259,32,921.0
Monday,22,259,32,661.0
Monday,22,259,32,1096.0
Tuesday,7,259,32,1112.0
Tuesday,7,259,32,972.0
Tuesday,8,259,32,882.0
Tuesday,8,259,32,626.0
Tuesday,8,259,32,882.0
Tuesday,10,259,32,837.0
Tuesday,13,259,32,830.0
Tuesday,14,259,32,743.0
Tuesday,14,259,32,705.0
Tuesday,15,259,32,917.0
Tuesday,15,259,32,512.0
Tuesday,15,259,32,583.0
Tuesday,15,259,32,663.0
Tuesday,17,259,32,1126.0
Tuesday,17,259,32,921.0
Tuesday,17,259,32,767.0
Tuesday,18,259,32,888.0
Tuesday,18,259,32,769.0
Tuesday,19,259,32,734.0
Tuesday,19,259,32,622.0
Tuesday,20,259,32,662.0
Tuesday,21,259,32,469.0
Tuesday,21,259,32,1208.0
Tuesday,21,259,32,708.0
Tuesday,22,259,32,491.0
Tuesday,22,259,32,987.0
Tuesday,23,259,32,646.0
Tuesday,23,259,32,724.0
Wednesday,2,259,32,535.0
Wednesday,6,259,32,752.0
Wednesday,7,259,32,1148.0
Wednesday,8,259,32,616.0
Wednesday,8,259,32,1229.0
Wednesday,10,259,32,712.0
Wednesday,10,259,32,494.0
Wednesday,10,259,32,1636.0
Wednesday,11,259,32,576.0
Wednesday,15,259,32,809.0
Wednesday,15,259,32,823.0
Wednesday,15,259,32,793.0
Wednesday,15,259,32,947.0
Wednesday,16,259,32,608.0
Wednesday,17,259,32,824.0
Wednesday,17,259,32,1433.0
Wednesday,18,259,32,961.0
Wednesday,19,259,32,811.0
Wednesday,19,259,32,640.0
Wednesday,19,259,32,714.0
Wednesday,20,259,32,637.0
Wednesday,22,259,32,726.0
Wednesday,22,259,32,1382.0
Thursday,1,259,32,802.0
Thursday,1,259,32,1312.0
Thursday,7,259,32,653.0
Thursday,7,259,32,735.0
Thursday,8,259,32,913.0
Thursday,9,259,32,734.0
Thursday,10,259,32,669.0
Thursday,10,259,32,691.0
Thursday,11,259,32,712.0
Thursday,12,259,32,777.0
Thursday,12,259,32,838.0
Thursday,13,259,32,648.0
Thursday,13,259,32,840.0
Thursday,14,259,32,662.0
Thursday,15,259,32,919.0
Thursday,16,259,32,774.0
Thursday,17,259,32,1075.0
Thursday,17,259,32,960.0
Thursday,18,259,32,800.0
Thursday,19,259,32,1105.0
Thursday,20,259,32,652.0
Thursday,20,259,32,624.0
Thursday,21,259,32,493.0
Thursday,22,259,32,677.0
Thursday,22,259,32,581.0
Thursday,23,259,32,631.0
Friday,1,259,32,575.0
Friday,1,259,32,675.0
Friday,5,259,32,715.0
Friday,6,259,32,909.0
Friday,7,259,32,581.0
Friday,7,259,32,645.0
Friday,8,259,32,928.0
Friday,11,259,32,737.0
Friday,12,259,32,591.0
Friday,12,259,32,1242.0
Friday,14,259,32,930.0
Friday,14,259,32,831.0
Friday,15,259,32,991.0
Friday,15,259,32,870.0
Friday,15,259,32,623.0
Friday,15,259,32,938.0
Friday,17,259,32,850.0
Friday,17,259,32,839.0
Friday,18,259,32,870.0
Friday,18,259,32,973.0
Friday,19,259,32,1432.0
Friday,19,259,32,858.0
Friday,19,259,32,524.0
